ID vente,Date,Magasin,Articles,Quantité vendue,Prix unitaire,Ville
5b6a092a-f7a8-4819-89fc-78fd46ea1159,2023-09-14,Magasin F6,Pasta,185.0,85.86,Winnipeg
d2f9a1dd-eb48-4081-ac1d-57ec672330dc,2024-09-28,Centre E5,Pasta,199.0,40.06,Calgary
cd17a164-9c31-40de-b6d4-87f39ec8dc2e,2024-04-28,Alimentation D4,Orange Juice,304.0,44.6,Victoria
8449d605-65f4-4124-ae16-702e3b304304,2025-01-17,Magasin F6,Yogurt,305.0,19.13,Calgary
2391a301-8784-4d05-a1bb-5864f9eee945,2023-10-08,Épicerie I9,Cheese,315.0,97.25,Ottawa
a2964f10-515e-4ac9-8b70-55d12125e97f,2023-09-02,Épicerie B2,Bananas,124.0,34.72,Calgary
97b08839-298e-4f4f-b7d3-45dfa174794a,2023-09-09,Supermarché J0,Rice,170.0,176.89,Vancouver
bfbbf495-a17a-4072-ac6d-980246ccc67d,2023-05-23,Marché H8,Ice Cream,176.0,19.59,Toronto
f0dac15e-65fd-4f77-a874-63d8bef55bd8,2023-11-11,Centre E5,Frozen Pizza,224.0,30.03,Vancouver
4de105dc-a391-4f49-9215-85c053b034c5,2024-08-08,Magasin F6,Yogurt,128.0,155.76,Victoria
481f2065-a340-4b94-a598-57fac23ebfc1,2023-12-26,Supermarché A1,Yogurt,153.0,47.21,Quebec City
029da8f8-911f-41f4-8f5f-ecc3500219be,2024-12-30,Centre E5,Frozen Pizza,262.0,141.12,Toronto
02010dd6-9233-4fbf-b673-4fc8b7c5906a,2023-09-29,Épicerie I9,Rice,331.0,111.62,Vancouver
6b6ddb74-2a46-4533-b849-c813242691df,2023-10-11,Alimentation D4,Bread,279.0,40.2,Victoria
8dddd622-3331-4d41-ae8d-8870f9910404,2024-03-10,Magasin F6,Cereal,268.0,182.13,Montreal
0bec92c6-171d-49d1-8599-6eb5b8b88dfa,2023-06-02,Épicerie I9,Yogurt,268.0,153.65,Calgary
1c36a251-a3a8-4a91-8b50-6e5c5972a250,2024-07-14,Marché C3,Cheese,219.0,25.16,Toronto
92ef7491-156d-4699-af15-99adfabab4f8,2025-01-17,Marché C3,Frozen Pizza,247.0,125.95,Vancouver
010b646c-dd71-4239-8151-394e5c6090b1,2024-04-23,Épicerie I9,Bananas,183.0,144.32,Victoria
dd6321b5-0b75-412c-b369-b2f1972e10ce,2023-05-27,Épicerie B2,Ground Beef,317.0,27.94,Winnipeg
75438cbf-9a93-4463-9784-bf90e3662b5e,2024-11-27,Centre E5,Chicken Breast,278.0,55.14,Ottawa
136baa76-1bbc-41ee-a5c3-8d76d7bac308,2023-04-07,Marché C3,Coffee,259.0,131.87,Quebec City
bdb44857-43dc-47fa-9cb8-1a80fe097481,2023-11-19,Alimentation D4,Apples,235.0,156.12,Montreal
31ef6f98-2aa7-40d9-96aa-87f8b3c2f32f,2024-05-18,Supermarché A1,Peanut Butter,269.0,137.63,Quebec City
08a6f2ce-7d14-4257-820b-dff2d935eec4,2023-07-25,Marché H8,Potatoes,314.0,187.06,Vancouver
181a3a2d-2881-4975-860c-dc0dd6e97f10,2024-07-11,Alimentation D4,Bananas,426.0,120.15,Vancouver
7f490fde-2114-40eb-90b8-d7151de7fea7,2024-11-25,Épicerie I9,Cheese,239.0,115.05,Montreal
958b8d88-a5ce-4d66-a93c-dbdf49f81adc,2024-04-17,Marché C3,Ground Beef,373.0,67.52,Quebec City
f03e2cf7-3e4b-44f5-8f51-01ac63e6322c,2024-07-13,Magasin F6,Potatoes,334.0,171.12,Ottawa
bc326ef0-71bd-4771-84f6-47c6bb8a5668,2024-12-25,Épicerie I9,Chicken Breast,306.0,73.18,Edmonton
fd517997-d0e5-4fda-93f8-9e5619064295,2023-02-11,Marché H8,Coffee,386.0,143.46,Vancouver
013a1248-0d33-4886-bc7a-44df95896eac,2023-09-04,Marché C3,Potatoes,155.0,91.25,Quebec City
1fd6f94f-7786-4d78-9d38-0c5be920616a,2023-02-23,Supermarché A1,Ground Beef,370.0,159.91,Winnipeg
32f7ef7c-d894-4c9e-9bcc-f627528feb81,2023-08-01,Épicerie B2,Tea,248.0,66.55,Quebec City
0af2d088-3270-471d-afab-1e4d5725d98f,2023-09-04,Centre E5,Apples,186.0,71.44,Winnipeg
b06b55da-8d93-4511-9cb2-a152ae1d0488,2024-02-07,Marché C3,Pasta,248.0,116.92,Victoria
a0fb7338-94e8-47fa-81d6-fbced56f6511,2023-03-23,Épicerie I9,Bread,216.0,146.66,Calgary
5b30c1a6-8912-47cc-8b78-31e383f7fbdd,2023-05-15,Épicerie I9,Bread,232.0,49.24,Winnipeg
2835c1bc-6506-4697-b654-fee879ba7d85,2024-09-29,Boutique G7,Coffee,240.0,108.66,Winnipeg
fc66aa7b-c7c6-403f-9738-fa50d9172f38,2024-08-20,Supermarché A1,Peanut Butter,240.0,143.78,Victoria
6c1a5251-d9ec-4a3b-901b-88fd3ecba8a1,2024-06-15,Boutique G7,Rice,335.0,176.64,Edmonton
ee2b3b5f-ae52-4969-bd22-ec7d42c52553,2024-08-29,Marché H8,Bread,270.0,161.84,Quebec City
82adefba-8a0a-41bf-9691-bce31cb6650e,2024-10-02,Marché C3,Apples,286.0,127.89,Toronto
e050c471-d10c-47aa-a638-eabbdd792828,2024-06-25,Épicerie I9,Rice,228.0,24.89,Ottawa
3f3c6d11-5a27-449c-b269-3953291a21a2,2024-07-17,Boutique G7,Tomatoes,225.0,68.38,Winnipeg
9a23926c-68d8-45e7-94f0-11c74fd5f9b6,2023-10-03,Marché C3,Peanut Butter,277.0,121.95,Victoria
dc622e56-ee88-454b-8d81-0433d2fb2288,2024-09-09,Marché H8,Ice Cream,278.0,114.55,Vancouver
eb718b06-55cb-4c85-b0ed-eee312765917,2023-09-19,Épicerie I9,Potatoes,286.0,176.31,Halifax
0fb24c04-d801-4fbb-bbba-a017d0cbaf6a,2023-10-05,Boutique G7,Orange Juice,364.0,182.71,Halifax
3606689e-fcb0-4679-8396-2c37ff3599cc,2023-10-17,Marché C3,Chicken Breast,354.0,118.7,Ottawa
ed1c07a2-f5c5-4e34-aeca-d4102454470f,2023-03-27,Marché C3,Orange Juice,342.0,166.91,Halifax
d42c2743-8e39-4771-ac56-42bba9391df0,2025-01-09,Marché H8,Cheese,445.0,34.94,Montreal
3e740664-b47c-4159-8155-8881838ed3d1,2023-07-26,Centre E5,Bread,235.0,99.61,Winnipeg
8097f1ae-f739-4c71-9848-b2220e44ba5d,2025-01-20,Supermarché J0,Milk,161.0,99.79,Edmonton
1709c29d-08a7-4168-8880-c6035d759ff1,2023-10-21,Supermarché A1,Orange Juice,144.0,150.71,Vancouver
14ee49cd-0a55-4c5e-9dd0-8d05e5cefefa,2024-02-12,Marché H8,Pasta,301.0,173.96,Vancouver
f028b5fe-e8f1-40f2-abdf-2f63cc9593a5,2023-05-04,Épicerie B2,Cereal,328.0,115.36,Quebec City
881ed07c-9cfe-4008-9ba9-b1460284741b,2024-08-03,Centre E5,Orange Juice,353.0,99.03,Halifax
4475d792-646b-4e1d-83c7-b92eb43bdf8e,2024-06-21,Magasin F6,Tea,285.0,18.33,Winnipeg
33fb1d61-5b95-4ce9-b472-9da4685dd66b,2023-11-02,Supermarché J0,Bread,122.0,175.17,Quebec City
b40d4864-13db-40da-b886-b07753d01520,2024-01-13,Supermarché A1,Rice,357.0,130.05,Calgary
a389cb92-7e52-4294-a65e-a3308ed0bf5d,2023-08-17,Épicerie B2,Tomatoes,144.0,124.64,Vancouver
c3bd5fe9-1acf-4f60-ab13-fc4829962046,2024-08-14,Magasin F6,Eggs,372.0,108.47,Edmonton
1d32613f-2fc1-4bd0-bc81-1cdfdb440182,2023-08-07,Alimentation D4,Rice,237.0,57.49,Toronto
bee268a7-30cf-40cb-91cd-626a10f2bca0,2024-12-16,Supermarché J0,Yogurt,186.0,92.93,Toronto
b6acf7c4-13d0-4e07-9ca7-098f790badca,2023-07-18,Marché C3,Bread,363.0,131.08,Edmonton
3f3ce980-8d98-498f-876f-02f0dbc67ef3,2024-07-13,Marché H8,Tomatoes,312.0,60.27,Edmonton
cce33bf8-1ea9-476f-8bbe-d4e0f8498311,2024-09-21,Marché H8,Bread,345.0,93.61,Montreal
878ef5b6-0c3e-4434-87f2-0388164d0d48,2023-11-25,Supermarché J0,Frozen Pizza,351.0,179.05,Halifax
58efb931-0c54-4a55-9df5-2528dba32583,2023-09-14,Centre E5,Peanut Butter,290.0,184.44,Halifax
691b0493-d54e-4146-bc84-a132b9f27be0,2024-09-17,Épicerie B2,Yogurt,263.0,147.47,Toronto
682fb5f7-8852-4590-afe4-9d958a42c4bc,2023-02-18,Marché H8,Cheese,285.0,114.67,Quebec City
856c6dae-12c6-4eeb-9d8b-e2be373a4d15,2023-04-04,Boutique G7,Tomatoes,266.0,60.72,Halifax
229cdd1f-5b2a-4602-8a94-5579e6e0cf45,2024-10-06,Supermarché A1,Rice,286.0,170.57,Calgary
4ee84702-383c-4c4c-b64a-04e1a3097cf8,2023-04-14,Épicerie I9,Chicken Breast,296.0,69.5,Ottawa
0be95b8d-7094-48de-9652-df5faeab4160,2023-03-02,Supermarché J0,Coffee,325.0,30.93,Ottawa
f318ed20-6baa-4bec-bc43-fc65c8977a54,2024-04-14,Magasin F6,Bread,152.0,62.65,Montreal
0e38d4d2-c15d-42f9-a4b6-f74d0ca454d7,2024-02-11,Magasin F6,Orange Juice,151.0,141.42,Ottawa
f6a84768-6cea-4e79-a4c9-500360be622f,2024-10-18,Marché H8,Rice,337.0,167.74,Calgary
17e0ed53-e228-4888-a5ad-9a5f6e5813c7,2023-05-13,Alimentation D4,Bananas,185.0,111.56,Ottawa
1d9c7a93-bc61-4009-b2c6-3288b2f1d24a,2024-08-10,Marché C3,Eggs,239.0,158.39,Vancouver
4808273f-1149-45ee-a6d1-b963c53cb4f0,2024-05-06,Marché H8,Ice Cream,189.0,103.74,Winnipeg
49c616e4-e44b-402d-b80e-4fde51cfdc75,2024-07-02,Supermarché J0,Cheese,211.0,93.97,Quebec City
7052a8f5-46fc-42c3-b669-e203aa574dc4,2024-10-05,Boutique G7,Yogurt,206.0,27.65,Vancouver
5955a190-aed7-4b9c-a627-2428410de344,2023-12-07,Centre E5,Eggs,251.0,40.16,Toronto
b19d243c-a3ba-4fd0-ad4d-31bfd724b658,2023-03-17,Magasin F6,Eggs,228.0,31.59,Edmonton
f7f50b93-73ca-4c82-a2d6-a4a0df6a35e8,2023-04-11,Supermarché J0,Ice Cream,212.0,127.5,Ottawa
81fe3793-2ce1-4b8a-a0ab-dbb5ba74217d,2023-05-17,Supermarché J0,Bananas,201.0,71.84,Toronto
836bc054-9467-434e-a3f2-af0a9e990d69,2023-12-08,Boutique G7,Ground Beef,190.0,42.71,Halifax
21d02ef8-2b03-4268-a8c8-4355aa061700,2023-06-28,Supermarché J0,Tea,370.0,129.79,Montreal
79069b6e-e6ae-48c5-9073-ed3213d90135,2023-06-10,Épicerie I9,Tomatoes,242.0,117.93,Winnipeg
84988afc-c06e-4dff-bb60-150a6e6fd869,2024-05-06,Alimentation D4,Potatoes,211.0,142.42,Halifax
8f9f2280-146e-4d47-ae26-032831aa605d,2023-04-19,Boutique G7,Coffee,287.0,38.87,Toronto
8a5afb12-ea21-4d5a-bccb-0340cb4e9712,2023-08-30,Supermarché J0,Orange Juice,161.0,105.39,Ottawa
eb3d47ec-d2c3-4681-8420-9b42ec9b5175,2024-12-04,Magasin F6,Pasta,344.0,170.85,Ottawa
06509c2a-f353-4f9e-aa95-fc9f97675078,2023-04-18,Supermarché A1,Cereal,271.0,171.3,Victoria
6b739991-6508-420a-97c9-200f5ddd7a54,2024-02-21,Boutique G7,Ground Beef,219.0,78.11,Winnipeg
6b630779-0f7f-40ad-b526-1078da4c616f,2023-05-16,Alimentation D4,Ice Cream,379.0,119.56,Edmonton
3dbae9a6-2c99-4440-a30d-4b9610a0c4ca,2023-06-09,Marché H8,Ice Cream,369.0,111.46,Quebec City
9dafcd55-3294-4ac3-b50e-d143fef99253,2025-01-11,Supermarché J0,Eggs,349.0,143.57,Victoria
2e67085f-d7d7-470e-8741-84118449b7a7,2023-02-18,Marché C3,Potatoes,368.0,92.0,Edmonton
b1f334a6-1156-44ef-8127-f7c4382c03c3,2023-06-29,Alimentation D4,Peanut Butter,237.0,153.11,Edmonton
f21013f8-ebbf-47e0-ae14-b60b8c849609,2023-06-11,Supermarché A1,Orange Juice,165.0,129.25,Edmonton
b63dcfeb-12af-46fb-a614-f6f70f3baaa0,2023-08-17,Supermarché J0,Milk,328.0,64.41,Halifax
9418b221-e889-42cc-9006-cacfb8394ef9,2023-12-20,Supermarché J0,Tea,124.0,147.1,Edmonton
324e79d4-6482-48e8-ba0a-f020c73dbf65,2023-11-24,Centre E5,Frozen Pizza,187.0,122.81,Ottawa
492f6e97-64d4-471e-a971-ebcb1c2a0b51,2024-05-04,Épicerie I9,Frozen Pizza,312.0,144.37,Calgary
9302df25-8e38-4920-9dcd-ff02c14ea0ba,2023-10-12,Boutique G7,Yogurt,249.0,148.51,Vancouver
d59c978c-20c7-4496-8e53-a1059bfaebd4,2024-07-30,Magasin F6,Milk,329.0,70.46,Winnipeg
8d82a30b-5b08-4a56-b39a-4e69296dd433,2024-07-26,Boutique G7,Peanut Butter,351.0,100.82,Winnipeg
70b5e759-3c60-478e-a62f-79d4ed33438c,2025-01-19,Centre E5,Frozen Pizza,275.0,147.64,Winnipeg
86be0616-464c-4b27-a26b-6a9c28daf535,2023-10-15,Épicerie I9,Pasta,327.0,37.53,Victoria
737d69ed-a1b8-4f8f-ba41-53ee0065f983,2024-01-16,Marché C3,Tea,179.0,29.6,Winnipeg
39e12c06-a411-49b9-bdfd-5e318bf41513,2024-10-08,Alimentation D4,Yogurt,121.0,72.18,Vancouver
e8413264-be57-46a5-8176-21432f1916de,2024-07-31,Supermarché A1,Cheese,282.0,166.88,Victoria
ec801ddf-1845-4555-89c1-1377f675581b,2023-04-05,Boutique G7,Milk,319.0,187.42,Victoria
d89c4293-f486-4905-b2e6-dd9c08986cda,2023-10-05,Boutique G7,Apples,236.0,101.62,Ottawa
6c123ce4-bd3e-4a44-ab7c-c203fa079715,2024-11-22,Marché H8,Bread,226.0,171.62,Montreal
2be44776-0e82-450d-8613-1339712b96ae,2024-05-21,Alimentation D4,Bananas,206.0,22.31,Toronto
e2823be6-9a11-4590-a1fc-32b901f032a6,2023-10-24,Alimentation D4,Tomatoes,232.0,132.75,Calgary
d7f264e8-cd49-490b-b39f-b563e0525213,2023-09-15,Boutique G7,Rice,291.0,115.01,Vancouver
90ed43f0-9e3d-4e0d-8b33-0d0dab59a835,2024-09-18,Marché C3,Ice Cream,357.0,158.6,Montreal
8bdc8a88-9bd3-48fa-a9e1-e75ebfc29b13,2024-12-22,Magasin F6,Milk,174.0,162.73,Quebec City
2076ec0f-c610-43d1-bfb6-d9cbc4ea927e,2023-09-29,Supermarché J0,Rice,141.0,76.45,Quebec City
7cf9db5b-4879-48fc-919e-71235c163ada,2023-10-25,Marché H8,Eggs,151.0,61.95,Victoria
ac3d5041-17d7-44a8-96b0-67429fa3fad8,2024-07-03,Boutique G7,Peanut Butter,149.0,57.64,Toronto
ccdbdd00-d90b-46b2-b849-d35d3a5c4caa,2023-05-09,Marché H8,Rice,317.0,103.71,Quebec City
e30c8666-517c-4718-b26e-56feb955a19a,2023-11-04,Marché H8,Apples,214.0,160.87,Montreal
a78f2e9d-131b-4a1b-ac1d-da4720543111,2024-10-25,Supermarché J0,Coffee,211.0,138.26,Montreal
a9a5df75-4da0-47f2-bc82-78443cd4bafe,2024-05-05,Marché C3,Bananas,165.0,167.15,Edmonton
9d04a75f-b1a1-4dac-ac7f-f1524309967b,2025-01-16,Épicerie I9,Ice Cream,357.0,166.29,Calgary
7d710b2d-68f3-426d-9d8e-c20a1b9583cd,2024-06-29,Supermarché J0,Tea,335.0,152.68,Calgary
5a42ce5b-bd0e-47c1-88e7-d4e1fd241782,2023-11-14,Magasin F6,Tomatoes,144.0,70.05,Toronto
f8c7b297-d4f5-4b06-9319-22c385948737,2023-06-14,Magasin F6,Cereal,173.0,159.82,Halifax
a9804db7-ecbd-4927-98c3-8ccd9d61988c,2024-10-07,Marché H8,Pasta,338.0,63.85,Toronto
bf6ba7e6-794e-489a-a66b-85b34cd57467,2023-06-27,Épicerie B2,Peanut Butter,226.0,137.56,Toronto
afba072f-90b6-44a1-8f62-16d519b1cfd0,2023-12-31,Marché H8,Cereal,285.0,33.38,Calgary
b450ff51-84b9-48f5-bad3-f17e9d80613e,2023-04-08,Boutique G7,Orange Juice,291.0,13.51,Winnipeg
f75ab807-7871-4496-b4a2-3f2593fc8228,2024-11-12,Supermarché J0,Tomatoes,342.0,183.76,Ottawa
082c5cb9-5a69-42b2-90fd-e286ba300730,2024-06-24,Marché C3,Chicken Breast,338.0,65.72,Ottawa
405e344d-ebdb-47c6-9c54-4ef76f70df99,2024-03-29,Supermarché A1,Cereal,321.0,180.48,Vancouver
f95c8b5f-96d0-4795-9569-df771b76d0b3,2024-03-17,Supermarché A1,Cheese,262.0,144.22,Ottawa
cd520609-9584-4f41-bfc2-81328b1ea7a7,2023-05-02,Épicerie I9,Tea,366.0,155.3,Montreal
b43ce56c-b25a-4cb6-a03e-4ce7ee4da010,2024-09-17,Magasin F6,Coffee,346.0,153.05,Winnipeg
091b49f8-0161-4bcc-a7e7-0434d562df2e,2024-05-09,Magasin F6,Apples,150.0,168.35,Winnipeg
eb75e888-82cf-4937-96cc-4530be63474d,2024-09-28,Supermarché J0,Bread,324.0,185.93,Calgary
4d8f3862-c2d4-4801-8c4e-a4cf62da8c4d,2024-06-08,Marché H8,Ice Cream,353.0,178.95,Halifax
7220a58c-7b55-4274-b49a-18085df3e2d1,2023-07-02,Supermarché J0,Eggs,373.0,95.24,Victoria
ab4ff112-bed5-4353-a111-bf1564dc2efc,2023-07-28,Boutique G7,Ice Cream,352.0,160.89,Calgary
8f97fc07-8588-4270-b2c2-05cd1ab43425,2023-09-25,Épicerie I9,Ice Cream,375.0,176.52,Winnipeg
e769b701-8171-4b2b-b666-5068ecb55406,2024-04-22,Centre E5,Eggs,209.0,160.02,Toronto
c9fb8288-bc89-4dc0-8e6e-f6702bc1e397,2024-12-12,Supermarché J0,Peanut Butter,323.0,173.06,Quebec City
2bcab99f-75f8-4024-8a7f-8bdbbfc2a25b,2023-03-04,Épicerie I9,Apples,364.0,91.21,Calgary
64b09687-d81d-4cc7-8f22-e99f6782597e,2024-08-02,Marché H8,Cereal,252.0,35.26,Montreal
b4c50782-21a4-42a2-8112-c9566b2fc1bc,2023-11-20,Alimentation D4,Potatoes,177.0,25.65,Edmonton
054ac05e-5643-46ee-bc8f-b784245d0bb0,2024-05-17,Boutique G7,Rice,320.0,126.09,Winnipeg
9b4fa83a-4ac3-4641-b08e-dd8fd5c122f1,2023-06-10,Alimentation D4,Potatoes,348.0,85.38,Quebec City
70c474fd-2467-475c-84d4-2277c4e61578,2023-08-16,Centre E5,Bananas,270.0,19.47,Winnipeg
e200a67c-22b1-4c2f-9a29-28c8cc12ffb1,2024-02-15,Épicerie I9,Pasta,290.0,162.15,Ottawa
25e5cb1a-6468-4126-9995-c1ca881cb008,2024-10-26,Épicerie B2,Tomatoes,199.0,119.91,Ottawa
fbd9099a-b452-47c3-bc58-d3f64854e085,2023-07-27,Magasin F6,Apples,172.0,51.89,Edmonton
5d56f9f6-7c50-4db7-aa80-c3968285fd9c,2024-03-10,Boutique G7,Chicken Breast,360.0,16.56,Calgary
a53b6b05-2341-4b91-b8b5-b4d700af50fe,2023-05-25,Supermarché A1,Orange Juice,280.0,78.14,Calgary
f8c36f9c-accd-411b-a8b7-7572ed0fd6be,2023-05-26,Marché H8,Cereal,336.0,117.54,Quebec City
fc7a76f7-a793-4a80-8a6a-f4014e576665,2024-05-11,Supermarché J0,Apples,315.0,169.49,Toronto
74336116-cfaf-47f5-8dab-091d995b0157,2023-02-12,Supermarché J0,Potatoes,274.0,43.72,Vancouver
c3f672bc-e0e0-459c-88f2-aba57d64334d,2024-02-21,Marché C3,Tea,344.0,127.04,Halifax
394a979d-9638-430c-9f2c-6cd28aeec153,2024-02-22,Marché H8,Coffee,252.0,33.9,Montreal
6d55d57b-b321-459e-b524-04b333b48ade,2025-01-12,Alimentation D4,Milk,316.0,40.5,Vancouver
394e92e1-dab2-4fdc-967a-b3d251a5073e,2024-10-19,Épicerie I9,Coffee,155.0,175.97,Toronto
694130f4-5a05-4406-890a-1c0b57ad9aa8,2024-10-02,Supermarché J0,Rice,446.0,75.99,Ottawa
cc02276a-4845-4b2a-9d68-04424abe226e,2024-10-22,Alimentation D4,Peanut Butter,373.0,161.77,Calgary
55bfe014-f382-4db3-8823-82d074f468eb,2024-01-29,Épicerie B2,Apples,264.0,109.92,Vancouver
99560f7a-dbbd-48dd-8135-d829f454fae2,2023-04-30,Supermarché A1,Apples,276.0,65.37,Victoria
dd689dd8-7e52-49e1-9e73-764e9ffdd8e6,2023-03-27,Centre E5,Cheese,205.0,181.19,Halifax
c663dd3d-b175-43b6-b923-1d27cf712766,2024-08-18,Épicerie B2,Ice Cream,337.0,51.02,Vancouver
a59116bc-dce2-4049-875c-490376158d05,2023-03-06,Marché H8,Coffee,258.0,54.8,Halifax
30e1b9ba-ddd3-40fe-83cd-ca7a3e5bab46,2025-01-19,Alimentation D4,Bread,400.0,89.62,Winnipeg
32f2763d-aad6-44fc-bf15-c8cc1adf321f,2023-10-05,Alimentation D4,Bread,273.0,46.4,Victoria
853be14d-91e4-49ad-af38-f198f4512077,2024-05-11,Supermarché J0,Coffee,362.0,15.25,Calgary
32fea738-246c-47f2-bb44-254288084764,2024-06-27,Magasin F6,Ground Beef,177.0,123.9,Montreal
8a803144-e5c3-4f7b-98b3-a7442c2b17b3,2024-08-19,Épicerie I9,Ice Cream,252.0,110.02,Ottawa
59b988de-8142-4fb5-927a-fdc7fa4d28ac,2024-12-21,Alimentation D4,Milk,130.0,84.01,Ottawa
0408c67e-4004-4ef6-a321-e3296f2cfe80,2024-10-10,Magasin F6,Cheese,138.0,109.95,Victoria
be949aee-eeb4-4d87-82ce-f06711da5818,2024-12-01,Marché H8,Peanut Butter,377.0,182.88,Vancouver
5830f922-877d-40b0-9db8-71ea6be42684,2023-12-08,Magasin F6,Potatoes,241.0,139.82,Edmonton
f23e0ef3-13d7-4f2f-a978-660e4bd37107,2024-07-23,Épicerie I9,Frozen Pizza,247.0,140.47,Victoria
07015726-b50d-4310-b78a-759820da31b0,2024-02-28,Magasin F6,Cereal,232.0,14.82,Ottawa
d3365c7a-063d-4674-885d-6bd83f78bb8e,2024-05-16,Supermarché J0,Potatoes,240.0,57.74,Vancouver
5f038d68-066e-46f3-9e7e-6339b0f54de8,2024-07-03,Marché C3,Yogurt,154.0,159.25,Edmonton
185d4a48-a6ac-4e74-9c77-3219dc8be503,2024-11-12,Supermarché J0,Apples,229.0,144.63,Halifax
945298c6-da24-4da6-83ae-40a17a544ab2,2023-02-20,Supermarché J0,Tomatoes,147.0,127.38,Vancouver
17d12c2d-2c58-4182-8dff-f59e540fa721,2023-10-01,Alimentation D4,Bread,154.0,161.44,Victoria
b3049854-5fb4-44ca-a420-ee022daf8bda,2023-08-16,Boutique G7,Ice Cream,208.0,79.76,Victoria
ce30a916-5844-4a59-a20a-decd2013d6d6,2024-12-19,Marché C3,Tomatoes,140.0,22.85,Ottawa
3995e90e-e035-4f9e-84e8-f2b905f33a30,2024-01-12,Supermarché A1,Potatoes,184.0,167.69,Calgary
14c89587-e4e5-42dd-9f66-9d665db85ec4,2023-02-01,Centre E5,Frozen Pizza,174.0,89.26,Quebec City
ece08c41-dd50-47a0-a1d4-5d8d0b28b33d,2024-05-02,Marché C3,Eggs,289.0,147.37,Halifax
4b869dd5-aea0-444b-9121-0cd469689c01,2023-12-19,Centre E5,Tomatoes,155.0,134.88,Toronto
74b31bd6-d311-49a8-a9c1-31961a998236,2024-10-17,Magasin F6,Cheese,160.0,66.64,Quebec City
2629087a-f50d-435d-b0e4-14f56e86aa7d,2024-09-22,Centre E5,Coffee,365.0,126.79,Quebec City
91337929-26cf-436e-bc1d-25cdb9d3f2a6,2023-10-25,Centre E5,Frozen Pizza,336.0,178.55,Calgary
1ea3836b-70ce-432b-8870-ab0298c7b3b3,2024-06-25,Supermarché J0,Rice,273.0,49.26,Winnipeg
aeb21a4b-cf61-4416-9d9f-a6be71ceeaac,2023-04-06,Boutique G7,Cheese,329.0,140.74,Halifax
007ac5e2-0c29-4a17-8964-e9e0da28d7c1,2023-09-04,Magasin F6,Pasta,286.0,123.42,Ottawa
cdad969f-081e-4ae9-9a29-bc6c4f64538c,2023-06-17,Boutique G7,Cheese,161.0,100.6,Halifax
4013dd8f-0725-4fab-af5a-29fd50a14ee9,2024-06-20,Centre E5,Chicken Breast,142.0,128.1,Vancouver
7722d6f1-4ab5-435f-a852-1aa38197f7da,2024-07-23,Supermarché A1,Cheese,303.0,33.1,Halifax
dc587f21-3452-442a-ae59-570e2d187495,2024-07-09,Marché H8,Potatoes,238.0,179.36,Quebec City
faccad4f-2221-486b-9605-fdbe01b87ff5,2024-08-17,Supermarché A1,Eggs,178.0,165.49,Halifax
f94db834-c8a6-46ff-9598-696a7ee865da,2024-11-14,Épicerie I9,Pasta,266.0,99.1,Victoria
bc74fa23-1f16-4463-8d89-88c22f9a4c0c,2023-04-01,Magasin F6,Bread,317.0,90.82,Vancouver
97c7a943-80d9-405b-af61-670a24f34c63,2024-03-27,Alimentation D4,Ice Cream,316.0,80.28,Edmonton
c96e3f0d-4552-4c40-9c11-d83a853bbb81,2023-05-05,Épicerie B2,Peanut Butter,149.0,26.06,Quebec City
c8a955db-2794-4f27-8b1d-f52478ff8f51,2023-08-24,Boutique G7,Chicken Breast,276.0,139.62,Winnipeg
8a0b23a4-580f-4e11-8fee-8cc7c7145f61,2023-02-27,Épicerie B2,Tomatoes,242.0,96.81,Ottawa
44e505ce-3ae4-4ac0-9fc6-47df2ddc8f37,2024-09-22,Boutique G7,Milk,284.0,157.52,Toronto
95e84f36-6539-44a5-b2cc-f5f2716366a0,2023-11-18,Supermarché A1,Milk,215.0,70.4,Vancouver
ea3a44dd-1e7e-42ab-963d-2b419179ed4d,2023-08-12,Boutique G7,Coffee,180.0,106.71,Vancouver
dca66ec9-34e8-4874-9466-82451c1e7ac4,2024-09-13,Boutique G7,Bread,141.0,25.27,Toronto
35c3bff8-908e-4b1d-b775-cc5d4d8c4c1c,2024-01-05,Marché C3,Potatoes,182.0,116.34,Edmonton
bfa36e60-add2-44b6-bc0a-b2cc2ebdb691,2023-09-29,Épicerie I9,Frozen Pizza,172.0,167.83,Calgary
5711cfc5-c1f3-4e6a-8fb1-877061ded963,2023-08-04,Boutique G7,Orange Juice,334.0,129.09,Quebec City
66371e1b-1998-4a15-a39d-69d986735d3c,2023-09-11,Boutique G7,Milk,251.0,183.91,Vancouver
1f1c281d-3f9a-4b69-a268-688004b4a35b,2023-06-13,Marché C3,Bananas,349.0,21.18,Victoria
e549b845-4d75-47b1-84d9-bd050dcd1e05,2024-12-04,Supermarché J0,Frozen Pizza,334.0,51.43,Ottawa
c272c573-41a5-43f0-8e79-16d1075edae6,2023-06-13,Supermarché J0,Orange Juice,161.0,174.35,Toronto
be7a9189-1de8-4b77-b40a-1d0105f748d3,2024-03-30,Épicerie B2,Rice,296.0,172.48,Toronto
77f47072-fdd7-4d7e-8be0-02bd83983139,2023-04-09,Centre E5,Pasta,318.0,91.3,Montreal
cb772d35-a98f-4381-9a96-1740322a43f0,2023-12-20,Alimentation D4,Peanut Butter,143.0,78.25,Edmonton
